num,disease_name,animal,define,cause,disease_before,disease_now,condition,jindan,oxjindan,opinion,treatment,preventing,preventing_next,advice,etc,chamgo,image1,image2,image3,image4,image5
660,피부근육염(Dermatomyositis in dogs),개,"피부근육염은 다른 종에서도 발병하나 특히 콜리, 셰틀랜드 쉽독, 이들 교배종에 다발. 보통 피부 병변이 7~11주 경에 우선 머리, 얼굴, 귀에 나타나며, 몸 부위에서는 외상이 나타남. 그러나 구강 점막과 발바닥 부위의 궤양을 포함해 일반적으로 나타날 수 있음. 입벌림장애, 눈꺼불 반응 감소, 근육 위축, 턱긴장 감소, 과다반사, 큰식도증과 같은 근육병변은 11~13주에 나타남. 진단은 임상증상, 혈통, 근육생검, EMG에 의해 내림. 2차적으로 폐렴 발생가능. 콜리종에서 다양한 표현도를 가진 우성으로 유전됨. 표피박리증 bullosa 는 이 질환에서는 약하게 나타남. 일시적인 절름발이 증상 가능. 임상증상은 점점 감소. 근육 증상은 셰틀랜드 쉽독에서는 약함.",,,," 개구장애 , 개구곤란 | 결막 , 공막 부종 | 결막 , 공막의 발적 | 결막 , 공막의 충혈 , 혈관의 이상 | 골반위축 , 둔부위축 , 야윔 | 구강점막의궤양 , 수포 , 플라크(반) , 농포 , 미란 , 절창 | 기침 | 눈물흘림 , 장액성 분비물 , 축축한 눈 | 다호흡 , 빠른호흡(빈호흡) , 과호흡 | 뒷다리 반사 이상(증가나 감소) | 뒷다리 위축 , 야윔 | 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷다리 파행 , 경직 , 절름발이 | 등부위 위축 , 야윔 | 림프절 종대 , 림프절 병증 , 종창 , 종괴 | 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 머리 , 얼굴 , 턱 , 혀 위축 , 수척 , 야윔 | 목 , 가슴 , 위축 , 야윈 흉곽 | 발열 , 고열 | 발육정지 , 체중증가없음 , 성장지연 | 비정상의 폐포음 , 흉강음 , 랏셀음 , 염발음 , 천명음 , 마찰음 | 사지마비 , 무기력 | 소양감 , 가려움 | 수척 , 건강상태 불량 , 증체율 불량 | 앞다리 반사 이상(증가나 감소) | 앞다리 위축 , 야윔 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞다리 파행 , 경직 , 절름발이 | 연하곤란 , 연하장애 |  운동기피 , 쉽게 지침 | 이빨을 감 , 이갈이 | 저작곤란 , 잘 씹지 못함 |  전신파행 , 경직 , 절름발이 | 전신허약 , 부전마비 , 마비 | 체중감소 | 탈모 , 무모증 | 피부 구진 | 피부 농포 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부 반흔 , 흉터 | 피부 색소 과잉 침착 | 피부 수포 , 대수포 , 물집 | 피부 인설 , 비듬 , 비늘 | 피부 통증 | 피부 플라크(반) | 피부색소침착감소 , 백반증 , 백피증 | 피부의 가피 , 딱지 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 | 호흡곤란 , 개구호흡 , 그르렁거림 , 가쁜호흡 |",,,,,,,,,,,,,,
676,산재성 동맥성 지방종증(Diffuse trunkal lipomatosis in dogs),개,"5년 된 닥스훈트 종은 목, 어깨, 배쪽 흉부, 둔부등의 피부가 접히면서 점차적으로 커지는 피부병변을 나타냄. 이 접힘은 구성상 정상적인 피하 지방의 과다한 축적으로 인함. 여분의 피부가 접히는 것이 너무 커져 개는 피부가 땅바닥에 늘어져 상처를 주지 않고는 더 이상 걸을 수 없게 됨. 복부 피부의 조직병리학적 검사에 의해 진단.",,,," 과 신전 , 과 탄력성 피부 | 비만 , 체중과다 , 과체중 | 피부가 비쩍 마름 , 야윈 피부 | 피부의 궤양 , 미란 , 찰과상 |",,,,,,,,,,,,,,
682,Dirofilaria repens 육아종(Dirofilaria repens granuloma in dogs),개,"Dirofilaria filaria는 일반적으로 병원성이 없는 것으로 알려진 개에서 
흔한 사상충임. 그러나 개에서 피부병변을 나타냄.",,,," 과각화증 , 두꺼운 피부 | 소양감 , 가려움 | 탈모 , 무모증 | 피부 구진|  피부 농포 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부 색소 과잉 침착 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
694,골수 외 점막피부의 형질세포종 (Extramedullary mucocutaneous plasmacytomas in dogs),개,"골수 외 점막피부의 형질세포종은 개들에게서 일어난다. 그것들은 입안이나 입 주위나 발위, 몸통 그리고 귀에서 가장 흔히 일어난다. 비록 이것들은 형질세포의 암이지만, 골수종을 제외한  거의 모든 경우의 암들이 피부나 적막에 국한되어졌다.  수술에 의한 제거 후 암은 다시 재발하지 않는다. 전형적으로 붉거나 궤양화되어 부풀어 오른 결절이다. 소수는 폴립모양이다. 비록 암들이 입이나 직장에 위치하지 않거나 다른 일반화된 종양형성과 관계가 없어도 피부증상과 다른 증상은 독특한 것.",,,," 골반 및 회음부의 종창 , 종괴 | 구강 , 혀의 종창 , 종괴 | 구역질 | 꼬리의 종창 , 종괴 | 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷발 , 발가락 종창 , 종괴 | 목 부위 종창 , 경부의 종괴 | 무기력 , 침울 , 졸림 , 생기없음 | 수척 , 건강상태 불량 , 증체율 불량 | 식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 앞발 , 발가락 종창 , 종괴 | 음경 , 포피 , 고환 , 음낭의 종대 , 종괴 | 직장탈 |  체중감소 |탈모 , 무모증 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 | 항문직장부위 종창 , 종괴 | 흉부 종창 , 흉부 , 가슴 , 늑골 , 흉골의 종괴 |",,,,,,,,,,,,,,
712,german shepherds 의 가족 피부 혈관병증 (Familial cutaneous vasculopathy of german shepherds),개,"4~7주령 German Shepherd 자견이 피부 혈관병증으로 인한 임상증상을 나타냈다. 코걸이 부종, 귀 가장자리, 코면, 꼬리끝의 각질화, 궤양화을 포함한 피부병이 있다. 발바닥은 약한 것에서 중간정도의 부종과 탈색소화에서 심한 부종과 발바닥 중앙부분의 궤양까지의 질병이 있다. 감염된  개들은 5~6달 정도 후 회복되어진다. 조직학적으로 혈관병증인 증상이 있다. 이 상태는 상염색체 열성으로 유전되어진다. 임상증상은 자견에 백신주사 후 종종 나타나거나 증가한다. 비록  전신 2~4주 동안의 코르티코스테로이드가 열과 발바닥의 부종을 감소시키지만 어떤 치료도 효과가 없다.  이 상태가 콜라겐장애와 닮았지만 코와 큇바퀴 그리고 혈관의 병이 이 혈관병증과 특이하게 나타나는 것.",,,," 과 신전 , 과 탄력성 피부| 과각화증 , 두꺼운 피부 | 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷다리 파행 , 경직, 절름발이| 뒷발 , 발가락 종창 , 종괴 | 뒷발 통증 | 림프절 종대 , 림프절 병증 , 종창 , 종괴| 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 무기력 , 침울 , 졸림 , 생기없음 | 발열 , 고열 |  식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞다리 파행 , 경직 , 절름발이 | 앞발 , 발가락 종창 , 종괴 | 앞발 통증 | 전신파행 , 경직, 절름발이 | 피부 구진 | 피부 농포 | 피부 또는 피하의 종창, 종괴 , 결절 | 피부 인설 , 비듬 , 비늘 | 피부색소침착감소 , 백반증 , 백피증 | 피부의 궤양 , 미란 , 찰과상 |",,,,,,,,,,,,,,
806,사구종양(Glomus tumor in dogs),개,사구체는 변형된 평활근 세포로 생각되는 사구체 세포로 구성되어 있다. 개는 사구 종양으로 진단되었고 피부암이 제거되었다.,,,," 피부 또는 피하의 종창 , 종괴 , 결절 |",,,,,,,,,,,,,,
845,"수활액낭종, 가골, 궤양, 고름피부증 (Hygroma, callus, ulceration, pyoderma, in dogs)",개,"대형견에서 팔꿈치, 흉골, 비절과 같은 뼈의 돌출부위를 덮는 연한 조직은 동물이 딱딱한 곳에 누웠을 때 창상이 반복적으로 나타난다.  낭종창이 형성될 수 있는 연한조직의 염증과 수종은 대형견에서 수활액낭종의 전형적인 모습이다. 복합적으로 감염과 궤양이 나타날 것이다.  고름피부증은 종창의 주름으로 발전할 수 있고 때때로 누공형성이 될 수 있다. 팔꿈치는 가장 영향을 많이 받는 관절부위이다.",,,," 과각화증, 두꺼운 피부 | 뒷다리 종창, 종괴(관절부/비관절부 포함) | 뒷발, 발가락 종창, 종괴 | 앞다리 종창, 종괴(관절부/비관절부위 포함) | 피부 누관, 공동형성 | 피부 또는 피하의 종창, 종괴, 결절 | 피부, 털, 깃털이 축축함 | 피부의 궤양, 미란, 찰과상 | 피부통증 | 피부홍반, 염증, 발적 | 흉부 종창, 흉부, 가슴, 늑골, 흉골의 종괴 |",,,,,,,,,,,,,,
851,"에스트로겐 분비과다 (Hyperestrogenism, ovarian imbalance type i, in intact bitches)",개,이 질병은 반음양과 가성반음양이 있는 중간연령의 무손상 암캐에 영향을 미친다.   탈모증은 양쪽 대칭적으로 배쪽 복부에 우선 영향을 미친다.  이차적인 지루는 일반적이나여자색정증과 골수억압은 드물다. 피부 생검과 혈액내 에스트로겐 수준을 진단에 이용되지않는다.  진단시에는 다른 원인의 배제와 난소자궁적출에 따른 3-6개월의 모발의 성장으로 한다. 대개 낭성의 난소 또는 기능적 난소 종양과 관련이 있다 ; 난소 종양은 악성이다,,,," 거친 피모, 곤두선 털 | 무발정, 발정휴지 | 발정주기 이상(길거나 짧음), 불규칙한 발정과 발정사이 기간 | 소양감, 가려움 | 외음부, 음핵의 종대, 종괴 | 유선의 종대, 종괴, 유방비대, 여성형 유방 | 지루성 피부, 털, 깃털 | 탈모, 무모증 | 피부 구진 | 피부 농포 | 피부 색소 과잉 침착 | 피부 인설, 비듬, 비늘 | 피부, 털의 건조 | 피부가 비쩍 마름, 야윈 피부 | 피부의 가피, 딱지 | 피부의 궤양, 미란, 찰과상 | 피부의 악취, 냄새 | 피부홍반, 염증, 발적 |",,,,,,,,,,,,,,
891,특발성 점액증 (Idiopathic mucinosis of chinese shar pei),개,"샤페이 개들은 심하고, 미만성, 완전히 두꺼워진 진피 점액증 같은 조직학적 증거들이 나타나는 피부병이 발병한다. 부종과 가려움증 이외에도 머리와 팔다리끝의 종창과 주름이 생긴다. 소포도 존재할수 있으며 개가 성숙하면서 자연적으로 회복될 수 있음.",,,," 과각화증 , 두꺼운 피부 | 소양감 , 가려움 | 피부 부종 | 피부 수포 , 대수포 , 물집 |",,,,,,,,,,,,,,
896,특발성 모세혈관확장증(Idiopathic telangiectasia in dogs),개,모세혈관 확장증은 보통 피부나 점막상에 위치한 혈관의 영구적이고 국소적인 작은 병변을 만드는 수입수출혈관의 확장을 말함. 전완의 만성 광범위 홍반이 발생된 개에서 생김. 생검시 피부표면의 혈관확장과 증식을 볼수 있음. 특발성 만성 모세혈관 확장증의 진단법은 만들어져 있음.,,,, 피부홍반 ,,,,,,,,,,,,,,
902,sulfonamides에 대한 특이 반응(Idiosyncratic reactions to sulfonamides in dogs),개,"sulfonamides 나 sulphonamide와 trimethoprim을 합제하여 줌으로 인하여 개에서 알러지 반응이 일어난 경우가 있음. 반응은 처음 약물에 노출된지 10~21일정도 지난후나 재노출후 1시간이나 10일 지나서 일어남. 비감염성 다발 관절염과 열, 피부발진, 신장, 눈, 간병변이 생김. 백혈구 감소증과 혈소판 감소증이 나타날 수 있음. Sulfaquinoxaline 은 개에서 저트롬빈혈증과 관계된적이 있고 vitamin K1 (Neer and Savant)로 치료시 효과가 있음. 진단은 조직 검사, 약물의 투여 중지시 증상의 사라짐을 보고 판단함.",,,," 가려움증 | 단백뇨 | 뒷다리 종창 | 뒷다리 통증 | 뒷다리 파행 | 림프절 병증 | 몸의 일부에서 출혈 | 비정상적 망막 색소 침착 | 비정상적 망막반사 | 식욕부진 | 앞다리 종창 | 앞다리 통증 | 앞다리 파행 | 열 | 움직이는거 싫어함 | 응고 부전 | 일반적인 파행과 강직 | 일반적인 쇠약 | 창백 | 축축한 피부 , 털 , 깃털 | 침울 | 피부각질 | 피부구진증 | 피부궤양 | 피부농포 | 피부딱지 | 피부통증 | 피부홍반 | 황달 ",,,,,,,,,,,,,,
914,"영아 피부 농포(Infantile pustular, neonatal, dermatitis in puppies)",개,"3일이나 3주된 영아 강아지에서 일어나는 급성 농포 피부 반응임. 병에 걸리기 쉬운 종은 Chinese Shar Pei, pointers, Labrador Retrievers임. 병인은 아직 알려져 있지 않음. 병변은 주로 머리나 얼굴에 잘 일어남. 진단은 나이, 증상, 다른 케이스를 배제하는 방법, 치료시의 반응으로 함. STAPHYLOCOCUS가 병변에서 분리될수 있음.",,,," 더러운 털 | 식욕부진 | 침울 | 피부농포 | 피부딱지 | 피부부스럼 | 피부여드름 | 피부통증 
",,,,,,,,,,,,,,
926,피부를 관통하는 털의 염증성 반응(Inflammatory reaction to hair penetrating the skin in dogs),개,많은 개들은 피부를 통과하는 털에 의해서나 혹은 털줄기 주변의 국소반응이나 감염(대부분 발가락사이 낭)에 의해 만성의 결절성 피부병변이 나타날 수 있음. 조직학적으로 털주변에 염증반응이 관찰.,,,," 뒷다리 종창 , 종괴(관절부/비관절부 포함) | 뒷발 , 발가락 종창 , 종괴 | 앞다리 종창 , 종괴(관절부/비관절부위 포함) | 앞발 , 발가락 종창 , 종괴 | 피부 또는 피하의 종창 , 종괴 , 결절 |",,,,,,,,,,,,,,
956,피부내 원뿔형 상피종(Intracutaneous cornifying epithelioma),개,"피부내 원뿔형 상피종은 모낭사이의 표피로부터 발생하는 양성 종양이다. 주로 5살 이하의 수컷에서 보인다. 홑형(드물다)과 전신성이 있는데 전신성은 유전성이 기인한 것 같다. 종(Breed)별 발생은 노르웨이 엘크하운드 , 키숀드 , 올드 잉글리쉬 쉽독 , 콜리 , 독일 세퍼트등이다.(the Norwegian elkhound , Keeshond , Old English Sheepdog , Collie , and German Shepherd) 대부분 등쪽에 발생한다. 병리조직학적으로 진단한다.",,,, 탈모 | 등부위 부어오름 | 피부 누관 | 피부 또는 피하의 종창 |,,,,,,,,,,,,,,
966,가성원형탈모증과 유사한 협부벽모낭염 (Isthmus mural folliculitis resembling pseudopelade of dogs),개,"가성원형탈모증은 사람에서는 영구적 탈모로 매끈하고 비염증성 피부가 특징. 조직하적으로 심각한 소포위축과 다양한 염증을 보임. 개에서는 지속적 또는 전신의 탈모의 다양한 분포의 병터가 생김. 원형탈모증과 유사하나, 털이 재생되지 않으며 염증부위와 부속단위의 지나친 위축은 사람의 가성원형탈모증과 유사.",,,," 탈모 , 무모증 | 피부 인설 , 비듬 , 비늘 | 피부색소침착감소 , 백반증 , 백피증 |",,,,,,,,,,,,,,
970,"자견의 과각화증, 아연결핍, 화농피부증 (Juvenile hyperkeratosis, zinc deficiency, dry pyoderma in young dogs)",개,"과도한 각화증과 아연결핍으로 탈락이 감소함에 의해 입술, 턱, 눈꺼풀과 발, 무릎, 팔꿈치를 포함한 점막피부이음부, 외상부의 피부에 가피 형성. 성성숙전에 가장 흔하며, Alaskan Malamute종과 Siberian Husky종의 성견에서도 흔함. 성성숙시 자발적 치유. 이차 감염으로 소양감과 림프절병증(림프절 종대) 유발.
",,,," 과각화증 , 두꺼운 피부 | 뒷다리 파행 , 경직 , 절름발이 | 뒷발 통증 | 림프절 종대 , 림프절 병증 , 종창 , 종괴 | 무기력 , 침울 , 졸림 , 생기없음 | 발열 , 고열 | 소양감 , 가려움 | 앞다리 파행 , 경직 , 절름발이 | 앞발 통증 | 전신파행 , 경직 , 절름발이 | 탈모 , 무모증 | 피부 인설 , 비듬 , 비늘 | 피부의 가피 , 딱지 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
971,"화농피부증, 연조직염 (Juvenile pyoderma, cellulitis, in puppies and adult dogs)",개,"주로 4개월령 이하의 짧은 털의 개에 흔하나 2년령의 개도 발병. 눈꺼풀, 입술, 턱주위에서 병변이 시작되나 몸의 다른부분, 특히 항문, 음경꺼풀, 귀까지 퍼짐. 병변은 혈청과 농이 삼출되며 심한 소양감을 일으키는 화농피부증. 국소적 림프절병증(림프절 종대)와 발열이 나타남. 관절통증이 있는 무균성, 화농성 관절염이 나타나기도 함. 병인은 알려지지 않았으나staphylococcal hypersensitivity라고 추측. 흡인물의 세포검사에서 세균이 거의 발견되지 않으며, 병변의 배양의 결과는 세균이 성장하지 않음. 병력과 물리적 검사로서 진단.",,,," 결막 , 공막 부종 | 결막 , 공막의 발적 | 결막 , 공막의 충혈 , 혈관의 이상 | 귀의 화농성 , 점액양 분비물 , 귓밥이 많음 , 악취 | 기립불능 , 다우너 | 눈물흘림 , 장액성 분비물 , 축축한 눈 | 눈의 화농성 분비물 | 다호흡 , 빠른호흡(빈호흡) , 과호흡 | 뒷다리 통증 | 뒷다리 파행 , 경직 , 절름발이 | 뒷발 , 발가락 종창 , 종괴 | 림프절 종대 , 림프절 병증 , 종창 , 종괴 | 머리 , 얼굴 , 귀 , 턱 , 코의 종창 , 종괴 | 머리 , 얼굴 , 턱 , 귀의 통증 | 무기력 , 침울 , 졸림 , 생기없음 | 발열 , 고열 | 상부기도의 비정상 호흡음 , 코고는 소리 | 소양감 , 가려움 | 식욕부진 , 식욕감소 , 식욕절폐 , 젖을 안먹임 , 먹이 공급 중단 | 앞 다리 통증 | 앞다리 파행 , 경직 , 절름발이 | 앞발 , 발가락 종창 , 종괴 | 연하곤란 , 연하장애 | 전신파행 , 경직 , 절름발이 | 탈모 , 무모증 | 털이 광택이 없이 덥수룩 하거나 지저분함 | 피부 , 털 , 깃털이 축축함 | 피부 구진 | 피부 농포 | 피부 누관 , 공동형성 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부 반흔 , 흉터 | 피부 부종 | 피부 인설 , 비듬 , 비늘 | 피부 통증 | 피부의 가피 , 딱지 | 피부의 궤양 , 미란 , 찰과상 | 피부의 열감 | 피부의 화농성 분비물 | 피부홍반 , 염증 , 발적 | 호흡곤란 , 개구호흡 , 그르렁거림 , 가쁜호흡 |",,,,,,,,,,,,,,
973,피부진균에 의한 독창병변 (Kerion lesion due to a dermatophyte in dogs),개,"독창(벌집종창)은 피부진균감염, 특히 토양친화성 피부진균감염 시 생기는 홍반성 결절. 세균감염에 의한 습윤성 궤양부위가 생길 수 있음. 종종 병변은 자발적 용해됨. 콧등 혹은 주둥이 부분과 사지에 주로 발병. 진균배양, 생검, 피부진균에 대한 국소적 혹은 전신성 치료에 대한 반응으로써 진단",,,," 소양감 , 가려움 | 탈모 , 무모증 | 피부 , 털 , 깃털이 축축함 | 피부 누관 , 공동형성 | 피부 또는 피하의 종창 , 종괴 , 결절 | 피부의 궤양 , 미란 , 찰과상 | 피부홍반 , 염증 , 발적 |",,,,,,,,,,,,,,
